Tanggal,Nangroe Aceh Darussalam,,,Sumatera Barat,,,Sumatera Utara,,,Sumatera Selatan,,,Lampung,,,Riau,,,Kepulauan Riau,,,Jambi,,,Kepulauan Bangka Belitung,,,Bengkulu,,,DKI Jakarta,,,Banten,,,Jawa Barat,,,Jawa Tengah,,,Jawa Timur,,,Daerah Istimewah Yogyakarta,,,Bali,,,Nusa Tenggara Barat,,,Nusa Tenggara Timur,,,Kalimantan Barat,,,Kalimantan Selatan,,,Kalimantan Tengah,,,Kalimantan Timur,,,Kalimantan Utara,,,Sulawesi Barat,,,Sulawesi Tenggara,,,Sulawesi Selatan,,,Sulawesi Tengah,,,Sulawesi Utara,,,Gorontalo,,,Maluku,,,Maluku Utara,,,Papua,,,Papua Barat,,
,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh,Positif,Meninggal,Sembuh
12/3/2021,1,0,1,1,0,1,3,0,3,4,0,2,18,1,14,5,0,39,0,0,0,0,0,3,4,1,9,0,0,10,42,1,68,6,0,2,30,0,41,23,2,35,21,1,33,25,1,24,11,0,0,2,0,2,27,0,15,6,1,9,1,0,0,1,0,2,1,0,13,2,0,0,1,0,2,0,0,2,7,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
12/4/2021,2,0,3,4,0,1,3,0,3,1,0,0,2,0,1,4,0,27,0,0,0,1,0,0,5,0,2,0,0,0,48,1,61,5,0,13,49,0,67,36,0,21,27,2,32,14,0,28,10,1,1,0,0,1,1,0,17,5,0,9,4,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,1,10,4,0,3,4,0,0,0,0,1,2,0,0,0,0,0,2,0,1,13,0,0
12/5/2021,1,0,1,2,0,0,2,0,2,1,0,0,1,0,0,5,0,14,1,0,0,0,0,1,1,0,3,0,0,0,43,1,54,7,0,4,27,0,64,12,1,38,29,1,26,28,0,31,5,0,9,1,0,0,8,1,8,5,0,8,2,0,0,0,0,7,2,0,8,0,0,0,0,0,1,0,0,3,0,0,3,2,0,6,2,0,7,1,0,0,0,0,3,0,0,0,0,0,0,7,0,2
12/6/2021,0,0,1,0,0,49,3,0,3,1,0,1,0,0,3,4,0,64,0,0,2,1,0,0,5,2,3,0,0,0,14,2,53,2,0,1,25,1,84,8,0,49,18,1,25,9,0,23,5,0,9,0,0,12,11,1,29,5,0,6,0,0,0,1,0,0,2,1,7,1,0,0,1,0,1,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,"1,566",5,0,1
12/7/2021,0,0,2,0,0,1,11,0,2,5,0,3,1,2,2,4,0,65,2,0,0,0,1,0,5,0,6,1,0,0,31,1,38,7,0,11,59,4,102,17,3,37,36,0,41,9,0,47,10,1,10,1,0,0,17,1,14,5,0,7,1,0,7,0,0,0,5,0,0,0,0,7,0,0,0,2,0,0,1,0,4,1,0,4,11,2,0,0,0,0,0,1,7,0,0,0,5,1,1,14,0,3
12/8/2021,3,0,2,2,0,1,5,0,9,3,0,0,1,2,0,3,0,26,0,0,0,1,0,0,3,0,11,0,0,0,41,1,44,3,0,15,62,1,80,36,6,52,27,3,34,12,1,34,13,0,9,2,0,2,18,0,6,6,0,6,2,0,0,2,0,1,5,1,8,0,0,0,2,0,0,0,0,0,3,1,2,2,0,7,6,0,1,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0
12/9/2021,0,0,1,0,0,8,3,0,5,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,5,0,12,0,0,0,36,0,75,5,0,6,45,1,36,16,3,44,30,2,25,10,0,25,13,0,4,3,0,2,8,0,6,2,0,5,11,0,0,0,0,3,8,0,7,1,0,0,0,0,0,0,0,0,3,0,3,11,0,0,3,2,3,0,0,0,0,0,0,1,0,9,4,0,0,8,0,1
12/10/2021,0,0,1,2,0,2,1,0,5,4,0,0,0,0,9,4,0,9,0,0,3,0,0,1,1,0,8,0,0,0,26,0,36,4,1,7,44,0,39,19,1,43,20,2,42,16,0,36,3,1,14,1,0,2,5,0,5,13,0,9,7,0,5,1,0,1,1,0,9,1,0,5,1,0,0,0,0,10,0,0,5,7,0,2,4,0,1,0,0,0,0,0,0,3,0,0,0,0,2,3,0,1
12/11/2021,0,0,1,2,0,3,3,0,9,2,0,5,1,1,1,2,0,7,0,0,0,0,0,0,0,0,3,0,0,0,32,0,42,7,0,3,40,0,18,18,3,8,21,2,19,18,0,29,2,0,9,0,0,0,21,0,13,20,0,5,2,0,0,1,0,1,2,0,1,1,0,0,1,0,0,4,0,1,10,0,6,2,0,0,8,0,1,2,0,1,0,0,0,0,0,0,2,0,0,4,0,0
12/12/2021,0,0,1,1,0,1,2,0,2,0,0,2,7,1,4,5,0,1,0,0,0,0,0,0,7,0,4,0,0,5,32,0,40,7,0,3,22,1,14,10,0,28,21,3,29,10,0,23,3,1,4,0,0,0,6,0,4,6,1,6,6,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,1,2,0,4,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,1
12/13/2021,0,0,0,1,0,0,4,0,0,2,0,2,0,4,1,3,0,11,0,0,3,2,0,0,1,0,13,0,0,0,16,0,40,3,1,7,17,1,51,12,4,31,14,0,18,5,0,15,5,1,14,0,0,3,5,1,29,1,0,8,3,0,3,0,0,4,3,0,6,0,0,3,0,0,0,0,0,2,0,0,3,3,0,9,1,0,4,0,0,0,0,0,1,0,0,2,0,0,0,7,0,0
12/14/2021,0,0,0,1,0,1,1,0,14,5,1,4,0,0,1,8,0,4,0,0,0,0,0,2,2,0,4,0,0,0,20,0,25,5,1,7,39,3,78,16,1,33,27,3,23,5,0,21,9,1,5,1,0,0,7,1,9,10,0,6,1,0,0,2,0,4,7,0,0,2,0,0,2,0,0,0,0,0,5,0,1,1,0,4,3,0,4,3,0,0,0,0,0,0,0,0,2,0,1,6,0,0
12/15/2021,1,0,0,0,0,4,3,0,7,1,0,1,3,1,7,2,0,2,1,0,0,4,0,0,1,0,2,1,0,0,23,0,27,2,0,5,52,0,57,29,5,33,28,2,25,7,0,23,2,0,19,2,0,0,5,0,4,5,0,9,10,0,1,0,0,0,5,0,1,1,0,1,0,0,0,0,0,0,3,0,3,10,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,7,0,0
12/16/2021,1,0,0,1,0,7,3,1,1,5,0,0,1,1,0,2,0,7,8,0,0,2,1,2,3,0,3,0,0,0,40,0,38,2,0,6,38,0,37,23,2,31,24,1,24,6,1,26,3,1,15,3,0,0,7,0,2,4,0,8,2,0,0,0,0,5,5,0,5,7,0,0,0,1,3,0,0,1,3,0,4,2,1,5,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0
12/17/2021,1,0,1,0,0,0,2,0,1,0,1,4,0,0,1,8,3,4,70,0,0,2,0,1,0,0,8,0,0,0,38,0,32,4,0,7,51,0,45,21,1,19,23,0,22,3,1,13,5,0,14,0,0,1,9,0,15,4,0,6,22,0,0,0,0,3,4,0,3,0,0,0,0,0,0,1,0,0,3,0,0,22,1,4,9,0,3,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0
12/18/2021,0,0,0,2,0,0,0,0,1,1,5,2,1,1,6,6,0,3,11,0,0,0,0,0,3,0,2,0,0,0,74,0,32,3,0,35,40,1,37,17,1,11,20,2,18,8,0,20,4,0,11,0,0,0,7,1,19,2,0,5,4,0,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,0,1,0,0,0,3,1,0,0,0,0,2,0,0,17,0,0
12/19/2021,0,0,0,0,0,2,3,2,0,0,0,2,3,2,0,5,0,2,3,0,0,0,0,0,6,0,1,0,0,0,43,0,46,3,0,4,30,0,11,5,0,7,22,0,16,1,0,11,3,0,15,1,0,0,2,0,6,2,0,7,0,0,0,0,0,2,6,0,2,11,0,0,0,0,0,0,0,0,4,0,5,0,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,7,0,5
12/20/2021,0,0,0,0,0,1,2,0,8,1,0,3,3,1,0,2,0,4,0,0,0,0,0,0,2,3,0,0,0,4,38,0,21,0,0,6,23,0,65,7,2,30,14,1,20,2,1,14,5,0,15,0,0,1,10,1,7,1,0,6,1,0,0,0,0,1,5,1,2,9,0,0,0,0,0,0,0,0,2,0,3,1,0,5,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0
12/21/2021,1,0,0,1,0,1,5,0,2,2,0,2,1,0,2,5,0,2,3,0,0,0,0,0,1,0,2,0,0,0,55,1,19,11,0,2,35,1,59,25,3,11,14,5,23,4,0,21,4,0,17,0,1,2,5,0,21,10,0,6,1,0,3,3,0,0,4,0,1,0,0,3,3,0,0,0,0,0,2,0,1,1,0,2,8,0,0,2,0,2,2,0,0,0,0,0,2,0,0,7,0,0
12/22/2021,0,0,0,0,0,0,0,0,3,0,3,1,1,1,1,9,2,4,29,0,0,0,0,1,3,0,1,0,0,1,43,0,21,9,0,2,19,0,63,17,2,26,9,1,15,3,0,17,6,0,2,1,0,4,5,0,10,3,0,5,5,0,0,0,0,8,1,0,5,5,0,0,0,0,1,0,0,0,5,1,5,5,0,2,0,0,8,0,0,1,0,0,1,0,0,0,0,0,49,4,0,0
12/23/2021,0,0,0,0,0,2,1,0,0,1,0,2,1,1,1,2,0,2,9,0,0,4,0,4,2,0,2,0,0,1,16,0,52,3,0,7,26,0,53,22,5,26,17,0,20,1,0,15,2,1,14,2,0,6,8,0,6,2,0,4,1,0,0,0,0,3,2,0,2,4,0,0,0,0,1,0,0,0,3,0,5,1,0,2,1,0,3,1,0,0,0,0,0,0,0,0,2,0,0,2,0,1
12/24/2021,1,0,2,0,0,0,1,0,2,2,0,2,1,1,2,3,1,9,31,0,0,0,0,4,1,0,1,0,0,0,69,0,29,4,0,5,22,0,25,13,2,15,25,0,21,4,0,40,2,1,2,3,0,0,4,0,2,2,0,5,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,3,0,4,1,0,4,0,0,0,1,0,0,0,0,0,0,0,2,3,0,2,6,0,2
12/25/2021,0,0,0,1,0,1,1,0,1,2,0,5,2,0,1,1,0,2,65,0,4,0,0,1,2,0,1,0,0,0,80,0,45,3,2,4,18,0,20,18,2,8,11,2,15,4,0,20,7,0,5,0,0,0,3,0,3,6,0,4,1,0,8,2,0,2,3,0,8,0,0,8,2,0,1,0,0,31,3,0,1,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0
12/26/2021,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,0,1,1,2,0,0,0,47,0,24,2,0,6,9,0,33,4,0,16,5,0,13,7,0,12,4,0,0,0,1,4,0,0,4,0,0,3,0,0,0,1,0,0,1,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16
12/27/2021,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,5,0,7,8,0,0,0,0,2,1,0,7,0,0,0,42,0,98,3,0,9,6,2,47,8,4,11,9,2,20,3,0,13,5,0,8,1,0,2,3,0,7,1,0,5,4,0,11,0,0,6,3,0,4,1,0,11,0,0,0,0,0,1,0,0,3,4,0,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,9,0,4
12/28/2021,0,0,0,0,0,0,2,0,2,4,0,1,0,0,0,1,0,5,50,0,0,2,0,0,2,0,6,0,0,0,96,1,32,7,0,5,16,1,24,15,0,8,23,4,20,3,0,11,5,1,1,3,0,0,6,0,15,2,0,3,2,0,4,0,0,0,3,0,1,0,0,4,0,0,1,4,0,3,10,0,3,2,1,3,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,15,0,0
12/29/2021,0,0,0,0,0,0,2,1,2,0,0,0,0,1,1,6,0,4,25,0,2,3,0,2,1,0,2,0,0,0,27,2,29,5,0,6,36,2,46,8,2,10,16,0,19,1,1,10,2,0,3,1,0,0,2,0,9,1,0,2,2,0,9,0,0,4,4,0,6,2,0,9,0,0,1,1,1,0,1,0,0,2,0,2,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,45,0,98
12/30/2021,1,0,1,2,1,0,3,0,0,1,0,2,0,0,0,0,1,2,6,0,0,0,0,1,1,0,0,0,0,0,53,0,34,6,0,3,16,0,19,17,1,32,19,2,12,4,0,16,4,1,1,1,1,1,4,0,6,5,0,2,2,0,2,0,0,1,1,0,2,2,0,2,0,0,1,0,0,0,4,0,1,2,0,3,3,0,1,0,0,0,1,0,0,0,0,0,2,0,0,29,0,252
12/31/2021,1,0,0,1,0,11,7,0,3,0,0,2,0,0,0,5,0,5,3,0,0,1,0,0,0,0,1,0,0,0,87,0,21,4,0,3,19,0,45,9,0,8,18,4,14,6,0,10,3,1,3,1,0,2,4,0,7,1,0,2,2,0,3,0,0,2,0,0,3,0,0,3,0,0,1,1,0,0,1,0,4,2,0,4,2,0,2,1,0,4,0,0,0,0,0,0,0,0,0,2,0,32
1/1/2022,0,0,0,0,1,9,2,0,0,0,0,4,1,0,5,1,0,9,52,0,0,0,0,0,1,0,2,0,0,0,118,0,58,8,0,5,18,0,11,6,0,10,15,1,12,7,0,7,3,0,0,2,0,1,1,0,4,3,0,2,3,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,5,0,6,3,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,17
1/2/2022,1,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,1,24,0,0,0,0,1,0,0,2,0,0,0,103,0,106,7,0,3,10,0,35,4,0,4,8,0,8,2,0,5,1,0,0,1,0,0,0,0,6,1,0,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,7
1/3/2022,0,0,0,0,0,0,1,1,5,1,0,0,0,0,2,1,0,2,20,0,0,0,0,1,2,0,2,0,0,0,172,0,23,7,1,2,11,0,16,8,0,13,10,0,9,2,0,5,5,1,7,0,0,1,9,0,6,1,1,2,1,0,3,0,0,0,5,0,6,0,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0
1/4/2022,0,0,1,0,0,0,0,0,5,1,0,1,0,0,3,1,0,0,51,0,0,0,0,1,0,0,1,0,0,0,115,0,42,11,0,3,32,0,23,10,1,18,17,0,24,2,0,4,8,1,5,0,0,0,2,1,3,7,0,2,2,0,5,0,0,0,2,0,4,4,0,5,0,0,1,0,0,0,7,0,3,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,10
1/5/2022,0,0,1,1,0,0,2,0,9,0,0,4,1,0,0,1,0,0,16,0,0,1,1,0,4,0,3,0,0,0,259,1,71,8,0,6,24,0,28,24,0,5,12,2,11,2,0,7,1,0,5,0,0,3,9,0,3,3,0,2,3,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,4,0,4,3,0,1,5,0,0,0,0,0,0,0,3,0,0,0,2,0,1,15,0,4
1/6/2022,0,0,0,0,0,0,6,1,2,1,0,0,2,0,0,0,0,5,123,0,0,0,1,1,0,0,0,0,0,0,267,1,50,21,0,1,24,0,27,10,2,14,25,0,20,3,1,4,4,0,7,1,0,0,16,0,2,3,0,2,2,0,0,1,0,0,4,0,2,9,0,0,1,0,2,0,0,0,3,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,68
1/7/2022,1,0,1,0,0,0,2,0,7,0,0,0,0,0,1,0,1,0,60,0,1,0,0,2,5,0,2,0,0,0,300,0,77,30,0,4,36,0,18,28,1,18,15,1,16,8,0,2,5,0,7,1,0,0,3,0,3,3,0,3,7,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,4,0,3,7,0,27,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,13
1/8/2022,0,0,0,0,0,0,0,1,10,0,0,1,1,0,2,1,0,5,57,0,0,0,0,2,2,0,0,0,0,1,278,0,79,33,0,6,25,0,17,9,1,8,29,3,16,1,0,2,6,0,2,0,0,1,4,1,1,3,0,3,0,0,0,1,0,0,3,0,3,1,0,0,1,0,0,0,0,2,5,0,5,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,12,0,7
1/9/2022,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,24,0,0,0,0,0,1,0,3,0,0,0,393,0,111,21,0,7,21,0,30,8,0,5,16,1,21,10,0,8,9,0,1,0,0,2,5,1,4,3,0,3,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,7,0,7,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/10/2022,1,0,1,0,0,0,2,0,3,1,0,0,0,2,2,0,0,7,5,0,23,1,0,2,1,0,1,0,0,0,360,0,105,16,0,4,27,1,37,9,2,14,8,1,7,3,0,3,1,0,8,0,0,3,10,0,2,1,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,10
1/11/2022,0,1,0,1,0,0,5,0,1,4,0,0,0,2,2,1,0,1,66,0,173,0,0,0,1,0,1,0,0,0,537,1,182,43,0,10,62,1,18,11,0,7,29,1,11,7,1,3,9,0,2,0,0,0,3,0,4,8,0,2,0,0,12,0,0,1,4,0,2,0,0,12,0,0,0,0,0,1,1,0,2,0,1,2,4,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,7
1/12/2022,2,0,0,1,0,0,2,0,2,1,0,2,0,0,0,1,0,0,14,0,101,0,1,0,3,0,0,1,0,0,412,0,143,60,0,3,62,1,25,21,0,8,18,2,9,7,0,5,4,0,2,6,0,0,2,0,2,3,0,4,1,0,2,0,0,1,6,0,0,1,0,2,0,0,0,1,1,1,11,0,0,1,0,3,3,1,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0
1/13/2022,0,0,0,3,0,0,5,0,0,2,0,0,0,0,7,2,0,0,20,0,1,0,0,1,1,0,0,0,0,0,478,0,294,54,0,15,89,0,11,19,2,8,23,0,12,8,1,5,26,0,1,0,0,0,2,0,10,6,0,4,6,0,0,0,0,2,13,1,2,1,0,0,0,0,0,0,0,0,17,0,6,6,1,0,5,0,2,0,0,0,0,0,0,0,0,0,2,0,0,11,0,3
1/14/2022,1,0,0,0,0,0,5,0,4,0,0,0,7,0,0,1,0,1,8,0,104,0,0,0,0,0,12,0,0,0,554,1,164,88,2,5,104,2,11,10,1,5,21,1,19,3,0,3,8,0,3,3,0,0,9,1,0,1,0,6,3,0,1,0,0,1,7,0,0,1,0,1,0,0,0,0,0,0,3,0,4,3,0,1,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,6
1/15/2022,0,0,0,0,0,0,1,0,2,1,0,1,2,0,0,0,0,2,6,0,100,1,0,0,2,0,0,0,0,0,720,0,277,107,0,12,118,0,17,5,0,0,23,1,20,5,0,4,7,2,3,1,0,0,8,0,13,8,0,3,3,0,0,0,0,0,9,0,1,5,0,0,0,0,0,0,0,0,10,1,3,3,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,1,0,4
1/16/2022,0,0,1,2,0,0,1,0,0,1,0,0,1,1,1,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,566,0,618,77,0,7,87,0,26,16,1,6,26,0,15,9,0,4,14,0,0,2,0,0,16,1,3,10,0,4,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,6,0,4,0,0,3,2,0,3,1,0,0,0,0,0,2,0,0,3,0,7,1,0,3
1/17/2022,0,0,0,0,0,1,4,0,5,0,0,0,0,0,0,1,0,0,22,0,100,0,0,0,0,0,1,0,0,0,493,0,365,89,0,16,89,0,17,5,1,7,14,0,20,9,0,3,14,0,12,8,1,0,7,0,4,1,0,4,2,0,5,0,0,0,4,0,2,0,0,5,0,0,0,0,0,0,0,0,0,2,1,8,3,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,27
1/18/2022,0,0,0,2,0,0,9,2,2,7,0,0,1,0,0,0,0,1,8,0,100,1,0,0,1,0,1,0,0,0,670,0,317,203,4,17,292,1,35,17,1,33,44,1,20,3,0,4,23,0,2,6,0,1,8,0,3,14,0,8,8,0,0,0,0,0,14,0,11,11,0,0,0,0,0,0,0,0,8,0,4,8,0,0,2,0,0,0,0,0,4,0,0,1,0,0,5,0,0,1,0,2
1/19/2022,0,0,0,2,0,1,8,0,1,1,0,0,3,0,0,0,0,0,16,0,1,0,0,1,8,0,1,0,0,0,1012,0,390,208,0,20,324,3,25,29,3,19,49,2,21,9,0,4,21,0,1,0,0,0,6,0,2,1,0,5,3,0,4,0,0,1,19,0,0,3,0,4,0,0,0,0,0,1,8,0,1,3,0,1,5,0,1,0,0,0,0,1,0,0,0,2,6,0,0,1,0,1
1/20/2022,0,0,1,2,0,2,4,0,2,3,0,0,1,0,1,3,0,0,3,0,0,1,0,1,5,0,1,0,0,0,1155,0,437,276,1,35,401,0,24,31,1,12,89,3,26,5,0,6,43,0,7,3,1,0,33,0,7,7,0,6,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,0,6,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,1
1/21/2022,0,0,0,1,0,2,6,0,5,2,0,0,3,0,0,3,0,0,5,0,0,1,0,1,2,0,0,0,0,0,1484,0,655,340,0,26,505,0,40,24,1,10,92,1,27,6,0,6,38,0,5,0,0,3,24,0,6,19,0,7,2,0,2,0,0,0,14,0,1,0,0,2,0,0,2,0,0,0,7,0,6,2,0,0,4,0,0,0,0,0,3,0,0,0,0,0,6,0,0,2,0,7
1/22/2022,1,0,0,4,0,2,13,1,2,4,0,3,7,1,2,3,0,2,2,0,0,0,0,0,5,0,1,0,0,0,1825,0,457,451,0,34,641,0,23,43,0,7,79,2,45,10,0,4,44,0,24,2,0,0,28,0,2,5,0,9,1,0,0,1,0,2,8,0,2,0,0,0,1,0,0,0,0,0,8,1,6,1,0,0,3,0,2,1,0,0,0,0,0,0,0,0,9,0,0,3,0,0
1/23/2022,0,0,1,1,0,0,11,0,3,1,1,1,2,0,1,4,0,4,12,0,0,0,0,0,2,0,0,0,0,0,1739,6,517,454,0,18,485,3,32,40,1,15,69,1,44,8,0,4,48,0,8,1,0,0,11,0,3,8,0,7,1,0,0,0,0,12,8,0,36,0,0,0,0,0,0,1,0,0,4,0,4,1,0,0,5,2,12,3,0,0,1,0,0,0,0,0,2,0,0,1,0,1
1/24/2022,2,0,0,1,0,1,9,0,3,6,0,3,3,0,1,5,0,1,5,0,100,0,0,1,4,0,3,0,0,0,1993,0,579,311,1,52,409,0,55,21,3,11,60,0,53,12,0,4,33,3,17,5,0,2,11,0,0,2,0,10,4,0,0,0,0,29,10,0,7,0,0,0,0,0,0,2,0,0,9,0,4,4,0,0,2,0,29,1,0,1,0,0,0,0,0,0,2,0,1,0,0,2
1/25/2022,1,0,0,6,0,1,19,0,1,5,1,6,3,0,0,2,0,0,7,0,100,0,0,1,8,0,1,0,0,0,2190,12,454,844,1,41,1238,3,110,85,0,35,213,1,58,26,1,7,96,0,10,2,0,1,20,0,12,31,0,9,4,0,0,1,0,4,12,0,3,0,0,0,1,0,0,0,0,0,15,0,4,4,0,4,7,0,4,0,0,0,3,1,0,0,0,2,19,0,2,9,0,3
1/26/2022,3,0,0,6,0,1,26,0,3,11,0,1,9,0,0,3,0,0,10,0,44,3,1,0,8,0,3,1,0,0,3509,3,1512,1133,0,95,1619,2,708,111,1,12,238,0,105,23,0,10,139,0,9,6,0,2,24,0,16,19,0,10,3,0,3,1,0,0,26,0,16,8,0,3,1,0,0,2,0,0,12,0,19,3,0,1,10,0,0,0,0,0,4,0,8,0,0,0,23,0,0,5,0,1
1/27/2022,2,0,0,10,0,3,28,0,1,10,0,2,11,0,0,12,0,0,10,0,7,2,0,0,2,0,13,0,0,0,4149,0,1252,1291,0,107,1744,1,25,136,2,33,255,1,111,25,0,8,212,2,13,6,0,2,23,0,23,19,0,6,3,0,16,3,0,0,30,0,12,0,0,16,3,0,0,1,0,0,20,0,3,3,1,5,11,0,0,3,0,0,10,0,0,0,0,0,15,0,0,8,0,1
1/28/2022,2,0,0,9,0,0,42,1,6,20,0,2,30,0,7,16,0,0,9,0,0,4,0,0,14,0,0,8,0,0,4558,1,1445,1754,0,88,2313,0,158,161,0,20,318,3,167,69,0,4,311,2,24,4,0,3,27,0,44,31,0,17,5,0,0,0,0,5,42,0,16,0,0,0,0,0,0,1,0,0,25,0,4,5,0,9,21,0,5,1,0,0,15,0,0,1,0,5,55,0,0,5,0,1
1/29/2022,2,0,0,17,0,1,54,0,1,20,1,1,19,0,2,18,0,1,17,0,0,3,0,2,7,0,2,6,0,0,5765,11,1747,1911,1,87,2525,0,452,228,0,21,363,0,152,53,1,9,325,1,28,10,0,2,26,0,10,7,0,13,4,0,0,1,0,23,55,0,14,2,0,0,1,0,1,1,0,0,9,1,8,4,1,0,27,0,23,6,0,0,18,0,0,0,0,0,36,0,0,7,0,3
1/30/2022,6,0,0,18,0,8,76,0,0,26,0,1,27,1,79,57,0,1,8,0,0,15,0,0,8,0,3,16,0,0,6613,12,2008,1740,0,287,2584,1,535,202,2,16,359,0,195,66,1,11,359,0,33,15,1,2,28,0,14,19,0,15,5,0,0,0,0,3,40,0,20,1,0,0,0,0,0,0,0,0,22,0,3,5,0,6,9,0,3,1,0,0,20,0,0,0,0,0,34,0,0,1,0,1
1/31/2022,3,0,4,4,0,0,56,0,8,41,0,7,29,0,0,39,0,3,19,0,0,4,0,0,9,0,5,2,0,0,5268,10,1789,1569,0,476,2086,2,557,195,0,30,276,0,246,48,1,3,294,1,55,10,2,6,25,0,7,9,0,8,5,0,0,1,0,50,38,0,12,0,0,0,1,0,0,4,0,0,21,1,7,5,0,5,3,0,50,0,0,3,12,0,2,1,0,1,52,0,0,9,0,2
2/1/2022,7,0,1,34,0,5,117,0,2,65,0,1,72,2,0,37,0,0,37,0,0,16,0,0,10,0,1,4,0,0,6391,12,1668,2463,1,253,4249,4,869,331,3,47,760,1,292,114,0,8,715,3,30,36,0,2,24,0,20,31,0,12,6,0,0,4,0,0,76,0,9,0,0,0,4,0,0,8,0,0,50,0,10,6,0,0,37,1,0,1,0,0,73,1,0,3,0,0,107,0,0,34,0,1
